Date,Open,High,Low,Close,Adj Close,Volume,Day,Month,Quarter,Year
12-Jun-20,675.799988,695.150024,675.5,692.049988,639.890747,9795316,12,6,2,2020
15-Jun-20,693,704.400024,685.25,687.549988,635.729858,7857344,15,6,2,2020
16-Jun-20,702,712,699.150024,701.200012,648.351135,10131760,16,6,2,2020
17-Jun-20,699.900024,710.299988,698,703.650024,650.616455,7291916,17,6,2,2020
18-Jun-20,708.200012,716.599976,706,713.900024,660.093872,6670195,18,6,2,2020
19-Jun-20,709,711.900024,701,705.549988,652.373169,22438862,19,6,2,2020
22-Jun-20,707.099976,708.700012,700,703.700012,650.66272,7804096,22,6,2,2020
23-Jun-20,695.700012,724.5,692.099976,720.650024,666.335266,12157390,23,6,2,2020
24-Jun-20,716.900024,726.799988,709.400024,714.150024,660.325073,10220838,24,6,2,2020
25-Jun-20,704.849976,705.599976,693.5,700.5,647.703857,14945284,25,6,2,2020
26-Jun-20,710.200012,751.599976,710,748.200012,691.808838,26030458,26,6,2,2020
29-Jun-20,735.400024,744.700012,730.099976,731.75,676.598511,8954428,29,6,2,2020
30-Jun-20,732.799988,738.950012,724.25,735.950012,680.482056,10411290,30,6,2,2020
01-Jul-20,737.25,742.299988,729.75,731.900024,676.737244,5477468,1,7,3,2020
02-Jul-20,737.349976,765.450012,735.400024,756.599976,699.575684,17263756,2,7,3,2020
03-Jul-20,755,764,752.5,762.700012,705.216003,7796572,3,7,3,2020
06-Jul-20,765.200012,775,761.5,764,706.417908,8810958,6,7,3,2020
07-Jul-20,769.400024,796.950012,765.549988,794.150024,734.295593,19362533,7,7,3,2020
08-Jul-20,784.900024,784.900024,772.200012,774.700012,716.311462,8476642,8,7,3,2020
09-Jul-20,780,790,775,781.700012,722.783875,6854166,9,7,3,2020
10-Jul-20,773.5,789.900024,773.5,781.849976,722.922546,5206452,10,7,3,2020
13-Jul-20,788,805.349976,786.049988,797.049988,736.976929,10804688,13,7,3,2020
14-Jul-20,792.950012,806.400024,781.349976,783.25,724.217041,8961822,14,7,3,2020
15-Jul-20,799,848.450012,794.799988,830.950012,768.322021,30060599,15,7,3,2020
16-Jul-20,900.099976,955.5,894.25,911,842.338501,90432109,16,7,3,2020
17-Jul-20,911,919.900024,892.150024,903.150024,835.080322,31682878,17,7,3,2020
20-Jul-20,908.5,945,906.75,934.299988,863.882568,18421053,20,7,3,2020
21-Jul-20,945,949.700012,929.200012,936.75,866.147888,12877784,21,7,3,2020
22-Jul-20,938.950012,939,910,917.900024,848.718567,14354201,22,7,3,2020
23-Jul-20,915.650024,915.799988,900.650024,907.950012,839.518555,13051307,23,7,3,2020
24-Jul-20,903.25,925.75,903.25,922.849976,853.295471,18209580,24,7,3,2020
27-Jul-20,921.549988,952.799988,918.650024,948.450012,876.966125,16827870,27,7,3,2020
28-Jul-20,946,967.549988,941.200012,962.849976,890.280701,15818463,28,7,3,2020
29-Jul-20,953.25,960,943.599976,954.150024,882.23645,11152710,29,7,3,2020
30-Jul-20,962,972.650024,958.75,961.450012,888.986267,12492320,30,7,3,2020
31-Jul-20,969.25,986.450012,953.299988,966,893.193298,12704346,31,7,3,2020
03-Aug-20,960,965.400024,947.450012,956.900024,884.779236,8479792,3,8,3,2020
04-Aug-20,960.450012,970.700012,940.549988,949.849976,878.260498,11133170,4,8,3,2020
05-Aug-20,952,960.950012,938.299988,944.700012,873.498657,9614176,5,8,3,2020
06-Aug-20,953.5,974.400024,942.5,970.849976,897.677734,10976491,6,8,3,2020
07-Aug-20,969.450012,969.450012,949,950.900024,879.231384,8010948,7,8,3,2020
10-Aug-20,948.900024,956.799988,945.299988,951.349976,879.647522,5716319,10,8,3,2020
11-Aug-20,949.900024,962,946.099976,948.450012,876.966125,6802442,11,8,3,2020
12-Aug-20,948,958.799988,942.200012,954.950012,882.976135,6908726,12,8,3,2020
13-Aug-20,954.799988,968.5,948.25,951.200012,879.508789,5097703,13,8,3,2020
14-Aug-20,955.849976,963,952.049988,953.599976,881.727844,4663873,14,8,3,2020
17-Aug-20,954.099976,972.450012,954.099976,957.5,885.333862,9008210,17,8,3,2020
18-Aug-20,963.900024,969.200012,958.700012,967.549988,894.626526,6141761,18,8,3,2020
19-Aug-20,970.900024,971.549988,957.450012,959.299988,886.998291,6622744,19,8,3,2020
20-Aug-20,958.900024,965.5,951.299988,955.150024,883.161133,5656501,20,8,3,2020
21-Aug-20,963.049988,963.450012,946.549988,948.799988,877.289612,6513773,21,8,3,2020
24-Aug-20,947,952,939.200012,947.400024,875.995239,5798574,24,8,3,2020
25-Aug-20,947.5,948.650024,933.599976,938.099976,867.396057,6233918,25,8,3,2020
26-Aug-20,941.25,954.25,938.400024,950.799988,879.138855,5153601,26,8,3,2020
27-Aug-20,960,960.950012,945.200012,947.049988,875.671631,6154280,27,8,3,2020
28-Aug-20,951.450012,952.5,933.049988,935.25,864.760986,7593610,28,8,3,2020
31-Aug-20,935.25,950.5,914.599976,928.599976,858.612122,12808355,31,8,3,2020
01-Sep-20,926.25,935,912.099976,914.150024,845.251221,6907773,1,9,3,2020
02-Sep-20,915,926.400024,913.5,924,854.358826,5678118,2,9,3,2020
03-Sep-20,926.5,949.400024,924,935.549988,865.038269,8827948,3,9,3,2020
04-Sep-20,915,929.5,914.450012,919.150024,849.874329,8650342,4,9,3,2020
07-Sep-20,918.900024,927.549988,913.049988,925.049988,855.329651,6700385,7,9,3,2020
08-Sep-20,929.950012,952,925.549988,939.299988,868.505676,12891964,8,9,3,2020
09-Sep-20,935,946,926,927.75,857.826294,5528947,9,9,3,2020
10-Sep-20,935.299988,942,924.799988,940.049988,869.199097,5171884,10,9,3,2020
11-Sep-20,934.900024,954.150024,931,945.700012,874.423279,6671903,11,9,3,2020
14-Sep-20,957,991.049988,948.299988,978.400024,904.658875,21871587,14,9,3,2020
15-Sep-20,979.5,994,971.650024,982.450012,908.403442,11608203,15,9,3,2020
16-Sep-20,986,1005.650024,982,1001.75,926.24884,10059251,16,9,3,2020
17-Sep-20,995,1021,995,1011,934.801758,15628241,17,9,3,2020
18-Sep-20,1011,1018.799988,999.099976,1002.150024,926.618713,12897633,18,9,3,2020
21-Sep-20,1001,1031,1000.5,1009.900024,933.784668,14140637,21,9,3,2020
22-Sep-20,1009,1022.5,991.200012,1007.5,931.565491,12625762,22,9,3,2020
23-Sep-20,1020.150024,1037,1008.099976,1019.75,942.892212,13486204,23,9,3,2020
24-Sep-20,1003,1009,970,975.400024,901.884888,14427432,24,9,3,2020
25-Sep-20,975.799988,1014.900024,975,1011.450012,935.217834,13311078,25,9,3,2020
28-Sep-20,1014.799988,1016.150024,998.5,1010.400024,934.246948,8554526,28,9,3,2020
29-Sep-20,1018,1028,1004.099976,1009,932.952454,8708463,29,9,3,2020
30-Sep-20,1009,1023.950012,1005,1008.25,932.258972,8048817,30,9,3,2020
01-Oct-20,1020.599976,1026.5,1011.75,1017.650024,940.9505,5563358,1,10,4,2020
05-Oct-20,1018.049988,1054.900024,1018.049988,1048.699951,969.660217,14212509,5,10,4,2020
06-Oct-20,1055,1060,1031.349976,1055.75,976.178894,9090819,6,10,4,2020
07-Oct-20,1044.900024,1072,1035.5,1066.550049,986.165039,9284008,7,10,4,2020
08-Oct-20,1090,1124,1088.400024,1093.699951,1011.268677,21482613,8,10,4,2020
09-Oct-20,1095.099976,1113.300049,1088.449951,1106.800049,1023.38147,10567867,9,10,4,2020
12-Oct-20,1123,1140,1112.099976,1132.099976,1046.774414,14633537,12,10,4,2020
13-Oct-20,1135.550049,1166.050049,1135.550049,1157.800049,1070.537598,17523825,13,10,4,2020
14-Oct-20,1162,1164.900024,1131.099976,1137,1051.305176,16649573,14,10,4,2020
15-Oct-20,1180,1186,1092.5,1108.25,1024.721924,44288251,15,10,4,2020
16-Oct-20,1113.849976,1135.949951,1096.900024,1127.5,1042.52124,18365685,16,10,4,2020
19-Oct-20,1135,1139,1115.300049,1125.900024,1041.041748,12902123,19,10,4,2020
20-Oct-20,1118.900024,1144.699951,1110,1137.5,1051.767578,10448776,20,10,4,2020
21-Oct-20,1141.150024,1154.349976,1135,1148.349976,1061.799561,19811433,21,10,4,2020
22-Oct-20,1142,1158,1123.800049,1129.050049,1043.954468,11271335,22,10,4,2020
23-Oct-20,1133,1135,1120.150024,1122.5,1049.047729,9069862,23,10,4,2020
26-Oct-20,1122.25,1129.599976,1103.150024,1112.449951,1039.655396,6309368,26,10,4,2020
27-Oct-20,1105.699951,1109.699951,1077.150024,1090.849976,1019.468689,10172479,27,10,4,2020
28-Oct-20,1095.5,1104.75,1070.050049,1076.550049,1006.104553,7608392,28,10,4,2020
29-Oct-20,1070,1082,1060.099976,1074.849976,1004.515747,6935616,29,10,4,2020
30-Oct-20,1072,1083.599976,1052.349976,1060.599976,991.198242,8800386,30,10,4,2020
02-Nov-20,1065,1079.949951,1051.099976,1072.300049,1002.132751,7183119,2,11,4,2020
03-Nov-20,1072,1079.400024,1057.5,1062.550049,993.020813,7204782,3,11,4,2020
04-Nov-20,1068,1116,1066.800049,1093.949951,1022.365967,15702690,4,11,4,2020
05-Nov-20,1109.900024,1123,1099,1104,1031.758423,9568890,5,11,4,2020
06-Nov-20,1108,1121.099976,1091.699951,1112.75,1039.935791,8807127,6,11,4,2020
09-Nov-20,1129.300049,1146,1121.150024,1136.550049,1062.178467,10160320,9,11,4,2020
10-Nov-20,1113.849976,1113.849976,1078,1091.050049,1019.655945,15622869,10,11,4,2020
11-Nov-20,1096,1126.349976,1087,1122.5,1049.047729,12514800,11,11,4,2020
12-Nov-20,1128.099976,1142,1113.75,1117.75,1044.608521,9180976,12,11,4,2020
13-Nov-20,1120,1133,1117,1124.199951,1050.636475,6363212,13,11,4,2020
14-Nov-20,1137,1139.650024,1131.099976,1133.449951,1059.281372,1136144,14,11,4,2020
17-Nov-20,1144.75,1145,1112.650024,1123.699951,1050.169189,12813968,17,11,4,2020
18-Nov-20,1128.5,1132.699951,1101.449951,1110.550049,1037.879761,9839468,18,11,4,2020
19-Nov-20,1100,1114.699951,1093.800049,1096.75,1024.982666,10092343,19,11,4,2020
20-Nov-20,1106,1109,1091.099976,1103.349976,1031.150879,8063554,20,11,4,2020
23-Nov-20,1105,1144.800049,1101.949951,1139.849976,1065.262329,10546363,23,11,4,2020
24-Nov-20,1145,1154.900024,1133.349976,1140.050049,1065.449341,8515426,24,11,4,2020
25-Nov-20,1137,1143.5,1111.25,1115.650024,1042.645996,8958701,25,11,4,2020
26-Nov-20,1119.949951,1119.949951,1098.300049,1113.199951,1040.356201,10962256,26,11,4,2020
27-Nov-20,1118,1121,1091,1100,1028.02002,25306145,27,11,4,2020
01-Dec-20,1105.050049,1140.25,1105.050049,1137.849976,1063.393188,8933802,1,12,4,2020
02-Dec-20,1134,1147.449951,1121,1140.900024,1066.243774,6741637,2,12,4,2020
03-Dec-20,1147,1147,1122.699951,1126.449951,1052.739258,16212632,3,12,4,2020
04-Dec-20,1125,1137,1115,1134.650024,1060.402588,10564055,4,12,4,2020
07-Dec-20,1147.300049,1153,1136,1143.5,1068.673706,7792141,7,12,4,2020
08-Dec-20,1145,1167,1145,1153.349976,1077.879028,12308330,8,12,4,2020
09-Dec-20,1168.050049,1179.5,1157,1175.199951,1098.299072,10039346,9,12,4,2020
10-Dec-20,1157.400024,1171.650024,1150,1167.75,1091.33667,9488782,10,12,4,2020
11-Dec-20,1159.699951,1171.949951,1155.25,1163.199951,1087.084351,10574009,11,12,4,2020
14-Dec-20,1169.400024,1172.599976,1148.199951,1164.550049,1088.346069,6728187,14,12,4,2020
15-Dec-20,1156,1163.699951,1152,1154.599976,1079.047241,6905926,15,12,4,2020
16-Dec-20,1160,1168.900024,1153.599976,1165.699951,1089.420898,7788404,16,12,4,2020
17-Dec-20,1165.900024,1168.900024,1156.199951,1159.199951,1083.346069,6658153,17,12,4,2020
18-Dec-20,1182.849976,1195,1175.599976,1189.800049,1111.943848,15995676,18,12,4,2020
21-Dec-20,1188,1209.75,1152.050049,1177.300049,1100.261841,10858352,21,12,4,2020
22-Dec-20,1182,1223.849976,1176.099976,1220.5,1140.63501,10901851,22,12,4,2020
23-Dec-20,1238,1258.849976,1230.550049,1253.050049,1171.055054,15878346,23,12,4,2020
24-Dec-20,1249.900024,1249.900024,1226,1236.050049,1155.167603,7313885,24,12,4,2020
28-Dec-20,1238.449951,1248,1236,1240.300049,1159.139282,4607051,28,12,4,2020
29-Dec-20,1235,1254.449951,1235,1250.300049,1168.485107,6878105,29,12,4,2020
30-Dec-20,1253,1253.300049,1238.150024,1246.800049,1165.214233,5194690,30,12,4,2020
31-Dec-20,1243,1258.400024,1239,1255.800049,1173.625244,7430470,31,12,4,2020
01-Jan-21,1257.900024,1265.5,1255.800049,1260.449951,1177.970825,4253550,1,1,1,2021
04-Jan-21,1269,1290,1261.150024,1288.25,1203.951782,7208454,4,1,1,2021
05-Jan-21,1282,1299,1275.050049,1293.800049,1209.13855,8145280,5,1,1,2021
